action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1617646,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.03', 'le': None, 'lle': None, 'sei': None}",CHEMBL269555,,CHEMBL269555,5.25,0,http://www.openphacts.org/units/Nanomolar,405280,=,1,1,=,,IC50,nM,,5600.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,5.6
,,1617647,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.86', 'le': None, 'lle': None, 'sei': None}",CHEMBL411219,,CHEMBL411219,4.76,0,http://www.openphacts.org/units/Nanomolar,405281,=,1,1,=,,IC50,nM,,17500.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,17.5
,,1617652,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.31', 'le': None, 'lle': None, 'sei': None}",CHEMBL437858,,CHEMBL437858,7.31,0,http://www.openphacts.org/units/Nanomolar,405283,=,1,1,=,,IC50,nM,,49.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.049
,,1617653,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.13', 'le': None, 'lle': None, 'sei': None}",CHEMBL409227,,CHEMBL409227,6.39,0,http://www.openphacts.org/units/Nanomolar,405284,=,1,1,=,,IC50,nM,,410.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.41
,,1617654,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.97', 'le': None, 'lle': None, 'sei': None}",CHEMBL427653,,CHEMBL427653,6.10,0,http://www.openphacts.org/units/Nanomolar,405285,=,1,1,=,,IC50,nM,,800.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.8
,,1617655,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.93', 'le': None, 'lle': None, 'sei': None}",CHEMBL412528,,CHEMBL412528,5.87,0,http://www.openphacts.org/units/Nanomolar,405286,=,1,1,=,,IC50,nM,,1360.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,1.36
,,1617656,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CN)C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.94', 'le': None, 'lle': None, 'sei': None}",CHEMBL441321,,CHEMBL441321,5.08,0,http://www.openphacts.org/units/Nanomolar,405287,=,1,1,=,,IC50,nM,,8360.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,8.36
,,1617657,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1)[C@@H](C)O)C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.92', 'le': None, 'lle': None, 'sei': None}",CHEMBL440058,,CHEMBL440058,5.52,0,http://www.openphacts.org/units/Nanomolar,405288,=,1,1,=,,IC50,nM,,3030.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,3.03
,,1617658,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.20', 'le': None, 'lle': None, 'sei': None}",CHEMBL409228,,CHEMBL409228,6.19,0,http://www.openphacts.org/units/Nanomolar,405289,=,1,1,=,,IC50,nM,,650.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.65
,,1617659,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.47', 'le': None, 'lle': None, 'sei': None}",CHEMBL414287,,CHEMBL414287,4.54,0,http://www.openphacts.org/units/Nanomolar,405290,=,1,1,=,,IC50,nM,,29070.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,29.07
,,1617660,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.88', 'le': None, 'lle': None, 'sei': None}",CHEMBL441574,,CHEMBL441574,5.54,0,http://www.openphacts.org/units/Nanomolar,405291,=,1,1,=,,IC50,nM,,2880.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,2.88
,,1617661,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.01', 'le': None, 'lle': None, 'sei': None}",CHEMBL265917,,CHEMBL265917,5.88,0,http://www.openphacts.org/units/Nanomolar,405292,=,1,1,=,,IC50,nM,,1330.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,1.33
,,1617665,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '2.53', 'le': None, 'lle': None, 'sei': None}",CHEMBL413158,,CHEMBL413158,4.65,0,http://www.openphacts.org/units/Nanomolar,405294,=,1,1,=,,IC50,nM,,22340.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,22.34
,,1617666,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)O)[C@@H](C)CC)C(C)C,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.68', 'le': None, 'lle': None, 'sei': None}",CHEMBL438732,,CHEMBL438732,4.85,0,http://www.openphacts.org/units/Nanomolar,405295,=,1,1,=,,IC50,nM,,14080.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,14.08
,,1617667,[],CHEMBL880570,Inhibition of BCL2 by fluorescence polarization based competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,,,CHEMBL1142844,Bioorg Med Chem Lett,2005,"{'bei': '1.98', 'le': None, 'lle': None, 'sei': None}",CHEMBL442325,,CHEMBL442325,5.81,0,http://www.openphacts.org/units/Nanomolar,405296,=,1,1,=,,IC50,nM,,1560.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,1.56
,,1679650,[],CHEMBL858941,Inhibitory activity against Bcl-XL in presence of HSA3 from 1% human serum,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1,,,CHEMBL1149415,J Med Chem,2006,"{'bei': '9.43', 'le': '0.19', 'lle': '-0.52', 'sei': '4.39'}",CHEMBL371861,,CHEMBL371861,5.20,0,http://www.openphacts.org/units/Nanomolar,425020,=,1,1,=,,IC50,nM,,6300.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,6.3
,,1720432,[],CHEMBL866343,Displacement of Flu-Bid from human recombinant Bcl2 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,CHEMBL1148527,J Med Chem,2006,,CHEMBL379173,,CHEMBL379173,,0,http://www.openphacts.org/units/Nanomolar,490991,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,50.0
,,1771942,[],CHEMBL909445,Binding affinity to human Bcl2 by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,,CHEMBL1137390,J Med Chem,2006,"{'bei': '12.15', 'le': '0.23', 'lle': '-0.08', 'sei': '4.05'}",CHEMBL51483,GOSSYPOL,CHEMBL51483,6.30,0,http://www.openphacts.org/units/Nanomolar,607811,=,1,1,=,,IC50,nM,,500.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.5
,,1773930,[],CHEMBL909445,Binding affinity to human Bcl2 by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCSC)NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,,,CHEMBL1137390,J Med Chem,2006,"{'bei': '2.43', 'le': None, 'lle': None, 'sei': None}",CHEMBL2371929,,CHEMBL2371929,7.96,0,http://www.openphacts.org/units/Nanomolar,607818,=,1,1,=,,IC50,nM,,11.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.011
,,1773932,[],CHEMBL909445,Binding affinity to human Bcl2 by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,,,CHEMBL1137390,J Med Chem,2006,"{'bei': '10.73', 'le': '0.21', 'lle': '-0.75', 'sei': '4.97'}",CHEMBL217354,,CHEMBL217354,6.16,0,http://www.openphacts.org/units/Nanomolar,607815,=,1,1,=,,IC50,nM,,700.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.7
,,1773933,[],CHEMBL909445,Binding affinity to human Bcl2 by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc(Cc2ccccc2)c(O)c(O)c1O,,,CHEMBL1137390,J Med Chem,2006,"{'bei': '12.19', 'le': '0.23', 'lle': '1.32', 'sei': '4.68'}",CHEMBL217223,,CHEMBL217223,5.80,0,http://www.openphacts.org/units/Nanomolar,607814,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,1.6
,,1773934,[],CHEMBL909445,Binding affinity to human Bcl2 by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccccc1)c1cc(Cc2ccccc2)c(O)c(O)c1O,,,CHEMBL1137390,J Med Chem,2006,"{'bei': '15.33', 'le': '0.28', 'lle': '1.49', 'sei': '5.73'}",CHEMBL214965,,CHEMBL214965,5.14,0,http://www.openphacts.org/units/Nanomolar,607813,=,1,1,=,,IC50,nM,,7200.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,7.2
,,1773935,[],CHEMBL909445,Binding affinity to human Bcl2 by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(C(=O)Nc2ccccc2)c(O)c(O)c1O,,,CHEMBL1137390,J Med Chem,2006,"{'bei': '14.88', 'le': '0.28', 'lle': '1.09', 'sei': '4.76'}",CHEMBL214839,,CHEMBL214839,4.28,0,http://www.openphacts.org/units/Nanomolar,607812,=,1,1,=,,IC50,nM,,53100.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,53.1
,,1773942,[],CHEMBL909448,Inhibition of growth of human PC3 cell overexpressing Bcl2,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,,,CHEMBL1137390,J Med Chem,2006,,CHEMBL217354,,CHEMBL217354,6.70,0,http://www.openphacts.org/units/Nanomolar,607815,=,1,1,=,,IC50,nM,,200.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.2
